id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
Ugwtzaf1MymFy_AbkRZ4AaABAg,1 Rami,1 year ago,1524058472238,"I went to the LA Auto Show today and the Camry —I swear looked like a Corrola. This lady next to me was like , “ Is the Corolla bigger now?”",1,true,2,,,,,,
,,,,,,,,Ugwtzaf1MymFy_AbkRZ4AaABAg.8_j9fwKcrB68_nSGwDEMeU,BG,1 year ago,1524058472494,Then both of you need your eyes checked. The XSE model you would have seen at the auto show looks nothing like a Corolla...,0
,,,,,,,,Ugwtzaf1MymFy_AbkRZ4AaABAg.8_j9fwKcrB68_oNNgKw5QF,1 Rami,1 year ago,1524058472495,slimcpa Toyota = confusing and weird,0
Ugw2oIkklWXwzThdfZB4AaABAg,justin Mathew,1 year ago,1524058472240,Camry AKA MYCAR...,0,false,0,,,,,,
UgwTiLws9zkax8DxUKB4AaABAg,Uzumaki Naruto,1 year ago,1524058472242,The king of mid-size car is coming back!!!! LET'S GO CAMRY!!!,2,false,0,,,,,,
Ugz72KLEQXTMdYp9Vr14AaABAg,Dougie Quick,1 year ago,1524058472244,"Prediction:  By the time the last payments are made by buyers of this model/platform runs (typically  five  model years or so?)  By that last new car payment (another five years ....maybe as little as 10 years total from a platforms debut?)  ...by THAT point?  THIS model will be counted as generally UGLY old fashioned and embarrassing for any snobbish person to be seen owning and driving ....it could even be still completely competitive practicality wise ...the snob mentality created BY the manufacturers?  WILL see to it is ""obsolete"" UGLY ...look at the ""styling"" points of the vehicle...the ridges and swoops and grill etc...it is those very things that while accepted this moment as ""so pretty""?  WILL render it it OLD AND UGLY in a decade....SHEEP!  Case in point~~> check out the toyota platform a couple generations ago ....looks ""old"" right?  
 https://www.google.com/imgres?imgurl=https://media.ed.edmunds-media.com/toyota/camry/2005/oem/2005_toyota_camry_sedan_se-v6_fq_oem_1_500.jpg&imgrefurl=https://www.edmunds.com/toyota/camry/2005/&h=315&w=500&tbnid=HFqoUpFew-XnsM:&tbnh=126&tbnw=200&usg=__pJSfzNSvdTcI7n7uAYrjiboVbAk%3D&vet=10ahUKEwj7rPmW0-nXAhVL-GMKHU_qAxEQ_B0IrQEwDA..i&docid=-ARlFueH6oORFM&itg=1&sa=X&ved=0ahUKEwj7rPmW0-nXAhVL-GMKHU_qAxEQ_B0IrQEwDA",0,false,0,,,,,,
Ugw_kfoT7Az53fRHX7t4AaABAg,Wlala Blala,1 year ago,1524058472245,omg !! look at this new face ! brand new LED and black - white color. it ll absolutely be one of popular car for tunning,1,false,0,,,,,,
UgyOsjtBRktNjyjSwyx4AaABAg,ismael madrigal,1 year ago,1524058472992,Why the fuck can't they add carplay...,1,false,0,,,,,,
UgzT0424yTYE2suTzr54AaABAg,MLosUno,1 year ago,1524058472994,"Complains when most vehicles he reviews don't have one touch windows at any price point. Reviews the Camry and says the exact opposite ""I didn't really expect that at this price point."" Make up your mind lol! 

That said I still watch almost all his videos",0,false,0,,,,,,
Ugz8TP_BI8sVvg1UWXl4AaABAg,vip vip,1 year ago,1524058472996,هاذي ال١٨ كيف بتجي ال١٩ و٢٠☹️,0,false,0,,,,,,
Ugz2SQrYgfDQxfWlrrl4AaABAg,Eltorease Smith,1 year ago,1524058472998,It looks like an Altima and for 37k I need more than 209 horsepower,0,true,1,,,,,,
,,,,,,,,Ugz2SQrYgfDQxfWlrrl4AaABAg.8_YcYTQgzGs8__EHqSN9Jl,Paul M,1 year ago,1524058473243,Eltorease Smith get the V6 with 301 hp,0
UgwkvRNS6AUDwtDio3l4AaABAg,Michael Galas,1 year ago,1524058473006,Was considering buying one until I heard all camrys are front wheel drive. Thought this was AWD,0,false,0,,,,,,
Ugw2yyM7jlvl0MEeZ_94AaABAg,ABO Z3L,1 year ago,1524058473008,Sofyan!!!  what a cool name,0,false,0,,,,,,
UgzLRoD9Dl6QJ81j6u14AaABAg,Jack Wong,1 year ago,1524058473010,Damn this is like BMW Camry series,99,true,10,,,,,,
,,,,,,,,UgzLRoD9Dl6QJ81j6u14AaABAg.8_RwlUDC7A68eJVigh7N2s,Blunky,1 year ago,1524058473343,Jack Wong You clearly haven't been in a BMW lol,13
,,,,,,,,UgzLRoD9Dl6QJ81j6u14AaABAg.8_RwlUDC7A68gNKj8TqYzh,kunal sabharwal,11 months ago,1526650473345,I own a bmw 5 series and my friend this isn't even close lol,9
,,,,,,,,UgzLRoD9Dl6QJ81j6u14AaABAg.8_RwlUDC7A68hbShxysxgK,Virgil Wimberly,10 months ago,1529328873346,Jack Wong slow down Jack,1
,,,,,,,,UgzLRoD9Dl6QJ81j6u14AaABAg.8_RwlUDC7A68kADDbIuEb6,Linyi Wang,7 months ago,1537277673348,"This is actually better (when compared to 2018 BMW 330i). I don't know about 5 series since I haven't driven one. But I drove a 2018 BMW 330i for 5 hours straight, and got into the 2018 Camry XLE V6 right away (not even the XSE). 

From what I feel: the 330i is faster from a red light. Once the Camry revs past 4000rpm, it is significantly more powerful. Near sea level, there's no doubt that the new Camry V6 will eat the 330 alive. 

Besides, the Camry's steering wheel gives more feedback. (Yes you see it right. Camry.) 

I know comparing comfort levels between a Camry and a 330i is not fair. The Camry is bigger, and has more premium feel.

In terms of reliability... let's see after 20 years. Camry is THE taxi car in Edmonton. It handles snow and ice really well, and it last forever. (Well, who doesn't know this fact anyway.) 1 million km no problem.

Side note: I used to REALLY hate Japanese cars, ESPECIALLY Toyota, since they have a reputation of breaking up in accidents. However, after driving one, all I can say is that this Carmy is rock solid. IIHS crash test numbers don't lie. The roof strength of this Camry is actually stronger than BMW 330 and RAM 1500 pickup truck. 

Oh, and it feels like planted to the ground even at 200km/h. I'm not telling you how I found out about this, but you can drive one in a safe environment to confirm.

Some people may claim that this is not a fair comparison, since Camry is a mid-size and 330 is a compact. However, what I see is the Camry V6 is faster, more comfortable, more reliable, cheaper to buy, cheaper to maintain, and better looking (XSE model black on white). What makes people choose the BMW anyway? The badge. (Not corning capabilities, since I kept up with or even outrun most of the BMW fans in a Subaru Forester during on ramps while they tried to impress me.) 

Only if it has a Lexus badge...",10
,,,,,,,,UgzLRoD9Dl6QJ81j6u14AaABAg.8_RwlUDC7A68kUKr8_ykz9,Patricio Perez,7 months ago,1537277673349,Blunky ay at least camarys are reliable unlike the bmw which are built like shit. They break down a lot and it cost a shitload of money to fix.,3
,,,,,,,,UgzLRoD9Dl6QJ81j6u14AaABAg.8_RwlUDC7A68lfunbCGot6,Dylan Boccardo,6 months ago,1539869673350,except WAYYYY more affordable.,2
,,,,,,,,UgzLRoD9Dl6QJ81j6u14AaABAg.8_RwlUDC7A68r7DXaMf9RW,Marshall Street,2 months ago,1550496873352,Jack Wong LoL and the Accord looks like an Audi.,0
,,,,,,,,UgzLRoD9Dl6QJ81j6u14AaABAg.8_RwlUDC7A68rElyQUKVlq,MaKoGaMeR 2017,2 months ago,1550496873353,Blunky You clearly don’t have a sense of humor,0
,,,,,,,,UgzLRoD9Dl6QJ81j6u14AaABAg.8_RwlUDC7A68rYy6_mHKpe,BWMIM 9,1 month ago,1552916073355,Blunky lol bmw has shittest interior design ever,0
,,,,,,,,UgzLRoD9Dl6QJ81j6u14AaABAg.8_RwlUDC7A68rYy8PbEwMX,BWMIM 9,1 month ago,1552916073356,kunal sabharwal ur 5 series has the worst interior ever,0
UgxI6BE_r2avM1kvDsR4AaABAg,Miguel Plascencia,1 year ago,1524058473013,I light the red but not enough to go out to buy one theu shoulda made it darker red like burgundy,1,false,0,,,,,,
UgwCMvJKnIlWWl-Vim94AaABAg,1 Rami,1 year ago,1524058473014,"Kelley Blue Book's 2018 Best Buy Awards
Overall Winner: 2018 Honda Accord

Small Car: 2018 Honda Civic

Mid-Size Car: 2018 Honda Accord",0,false,0,,,,,,
Ugw7_7SFz7Ip1bpz3M54AaABAg,Pedro,1 year ago,1524058473016,OVERDONE DESIGN UGLY AS FUCK.,0,false,0,,,,,,
UgxnklbnXl2tMPVKSZB4AaABAg,Jon Chan,1 year ago,1524058473018,Will there be a shooting brake?,0,false,0,,,,,,
UgwjTx_MKssklMYUZP94AaABAg,Christopher Calder,1 year ago,1524058473020,"ATTENTION Toyota Corporation

I have gone through the dictionary and found the perfect word for your new style direction.  It is macabre

ma·ca·bre  -  adjective = disturbing and horrifying because of involvement with or depiction of death and injury.  ""a macabre series of murders""  synonyms:  gruesome, grisly, grim, gory, morbid, ghastly, unearthly, grotesque, hideous, horrific, shocking, dreadful, loathsome, repugnant, repulsive, sickening 

Please go back to producing friendly looking vehicles that don’t look like Darth Vader would drive them.  Go for understated elegance, romantic, calm designs that a sane family would want to own.  If Hyundai can do it, so can you.  Who wants a car that lasts for 20 years if it is nightmare ugly?",0,false,0,,,,,,
Ugz25li2NB-akQv70S14AaABAg,Cool Panda,1 year ago,1524058473022,Never thought I would want a Camry!,0,false,0,,,,,,
UgwydQcEwqbC8ulNrnR4AaABAg,Joe L.,1 year ago,1524058473023,"It looks impressive! I have a 2015 Camry, and I would like to know how much difference would the new Camry compared to the older one? Based on performance or enthusiast driving experience!",0,false,0,,,,,,
UgzPt1NOgvLqb1CYG8p4AaABAg,Knaja J,1 year ago,1524058473031,18:20 Yeah it makes you feel free to hear that lol,1,false,0,,,,,,
UgxJXR5o5B5uA21w8qt4AaABAg,Steven Hudson,1 year ago,1524058473033,"In 20 years, todays kids are gonna hate driving a used 2018 Camry lmao",0,false,0,,,,,,
UgzsHBaYK4QzR9V5gnh4AaABAg,1 Rami,1 year ago,1524058473034,This Camry looks like a Kia,0,false,0,,,,,,
UgxlTGiXV0r0Oq5cUrF4AaABAg,H D,1 year ago,1524058473036,Yup.. Unimpressed with the tech & doors. Other than that.. It's a winner,0,false,0,,,,,,
UgxpB0k9hF1uwYKHWHt4AaABAg,milind,1 year ago,1524058473038,Stealing nissan maxima’s design,0,false,0,,,,,,
UgxSC_JyhJVjeB-NRyt4AaABAg,1 Rami,1 year ago,1524058473039,This car looks like a cross between a corolla and a Kia,0,false,0,,,,,,
UgzPNCRYydcOm7VXIJR4AaABAg,Hell I,1 year ago,1524058473884,I would put 1000hp in that thing,0,false,0,,,,,,
Ugxq0FNAsrT3OkVz-sR4AaABAg,Ahmad Carlos,1 year ago,1524058473886,"Ugly ass interior. And I love how he goes Im 5.7 and cross my feet. Yeah, youre fucking short.",0,false,0,,,,,,
UgxtKIf2aE2qLzSjALZ4AaABAg,Fuad Hossain,1 year ago,1524058473888,How mach???,0,false,0,,,,,,
UgyGsyZgbrmybw2fFRx4AaABAg,Marco Ulibarri,1 year ago,1524058473890,Toyota should slap a nice TURBO on that v6 engine and it would be perfect..lol,3,true,2,,,,,,
,,,,,,,,UgyGsyZgbrmybw2fFRx4AaABAg.8_-uBmc4k468_xs5liaTLN,Karo French,1 year ago,1524058474182,Marco Ulibarri twin turbo like the old supra had,2
,,,,,,,,UgyGsyZgbrmybw2fFRx4AaABAg.8_-uBmc4k468pd7Npe3Tvf,Soarer JZZ30,3 months ago,1547818474184,Marco Ulibarri Maybe for the MR2!,0
Ugxe8DBquHQg5C1q3dR4AaABAg,Bobby Boucher,1 year ago,1524058473892,Get rid of the god damn music,0,false,0,,,,,,
UgzNH0CX1s6dDDVHpxd4AaABAg,Amadeus_skates,1 year ago,1524058473894,That hawkeye @15:29 tho,0,false,0,,,,,,
Ugz-_ra0F-Xs6_AWkIZ4AaABAg,AKA-.-,1 year ago,1524058473895,the camry is kinda too wide ... which i don't like,0,false,0,,,,,,
Ugw54ey02h8R0LtnM554AaABAg,hugobasabeg,1 year ago,1524058473897,Should I get a 2018 camry le or a 2017 mustang v6?,0,false,0,,,,,,
Ugz1QirHmW1Gv5n6j-94AaABAg,Tony Blue,1 year ago,1524058473899,The front is sooooo ugly and clunky,0,false,0,,,,,,
Ugw0yd9CR9KDJ_9zR854AaABAg,mrpmj00,1 year ago,1524058473901,"No Apple Carplay, no sale.",0,false,0,,,,,,
UgyICy6-XN5Eg_QSMs54AaABAg,mrpmj00,1 year ago,1524058473903,I have a 2014 Toyota Highlander but its door closing does not sound like cheap tin like this 2018 Camry.,0,false,0,,,,,,
UgyGARsBX7BjNUpqzCd4AaABAg,mrpmj00,1 year ago,1524058473904,That 4 cylinder exhaust note sounds SOOO BAD at 6:22 minutes.  It sounds like things are going to fall off the car.,0,false,0,,,,,,
UgyVTFgh9xovKYAEITZ4AaABAg,Dirk Reinhardt,1 year ago,1524058473906,"2018 Camry PROBLEMS.   I have a 2018 Camry SE, It's a nice car, It stopped working after 3 weeks, they had it 2 weeks in the shop, I drove it again for 2 days and the ""immobilizer"" locks the car again.....",0,false,0,,,,,,
Ugy77jFOuXZFaGbxwDl4AaABAg,Aidenn Pearcee,1 year ago,1524058473908,I drove this car hit a pothole and broke the control arm... lol what a piece of garbage,0,true,1,,,,,,
,,,,,,,,Ugy77jFOuXZFaGbxwDl4AaABAg.8Zt3AZ80A8_8_ww67N9cvy,Paul M,1 year ago,1524058474158,"Aiden Pearce where’s your proof? You can’t just say that without proof to back you up, pictures etc.",0
Ugwu9yAFWtGeIaiUXAB4AaABAg,SamsungFanboy,1 year ago,1524058473910,What happened to the design?! It’s hideous!!,0,false,0,,,,,,
UgwtkMUafG6ybhDn7w54AaABAg,mikixP,1 year ago,1524058473912,Is he gay,0,false,0,,,,,,
Ugw-sOJNo9G0VlDN01d4AaABAg,Calbenmike,1 year ago,1524058473913,"For 2018, the Camry finally trumps the Accord.",2,false,0,,,,,,
UgzS3joDxrVr9q_yiy54AaABAg,ginganinja,1 year ago,1524058473915,this thing looks like they're targeting the 16-18 year old market.. red interior on a camry?! fake brake vents? that front nose cone is looks like an after thought.. I like that they are trying to make a car that looks more aggressive but when it's done and looks cheap i have to shake my head..,0,false,0,,,,,,
UgxCkLZfzVn_1VEKreR4AaABAg,Jeremy Swank,1 year ago,1524058473917,"Are the rear vents functional or just for aesthetics? Aesthetically, I think the black rear vents ruins the look. It would be nice if they have an option to change it to white or simply paint it over.",0,false,0,,,,,,
UgxaortHUfx4lr8S--d4AaABAg,Donovan Campbell,1 year ago,1524058473918,"A 300 HP Camry? My god, my mind must be playing tricks on me.",0,false,0,,,,,,
Ugwtc4CyYk9S3S11u8h4AaABAg,mct8888,1 year ago,1524058474677,Looks like Grandpa put a street-racing kit on his car.,0,false,0,,,,,,
UgzG2l3Yl7zuw-RqCjx4AaABAg,Dorne Johnson,1 year ago,1524058474679,Dude blows a stop sign at 18:12.,0,false,0,,,,,,
Ugw8Azl50U7Le4ogZCx4AaABAg,MrWalker1000,1 year ago,1524058474680,"is this better than a mazda 6, passat, legacy, and an accord?",1,false,0,,,,,,
Ugz7GVBDY7kfsnqQrdd4AaABAg,Ray A,1 year ago,1524058474682,"its funny how this guy has the top of the line instead of showing the model of the camry that every and most people are going to buy with ONLY 205HP...which is pretty weak. Then saying that engine he is showing off has 301HP which is sad because it just shows those commercials are fake since not every person is going to buy the top of the line. saying that its more powerful than the accord and the altima...wtf is this guy talking about? That camry is ONLY more powerful than the accord and altima if someone has the top of the line camry, idiot....any other time, it is the same and very basic just like how toyota is lol",0,true,1,,,,,,
,,,,,,,,Ugz7GVBDY7kfsnqQrdd4AaABAg.8Zh4YONgqth8_1C0Go0uNo,BG,1 year ago,1524058474962,If you actually paid attention to the review you would see he did review the SE AND LE models and specifically says those are the models people will buy.,0
Ugxse8uuz-5Km7XM7094AaABAg,Ray A,1 year ago,1524058474684,"I think this is a big joke...first thing is that the commercials of people going soo fast down the road is really stupid. People have to buy the top of the line model to even bother getting close to a 300HP engine...the rest still has a 200HP engine which is pretty sad. Then the inside...toyota can make ANY of there models look like a Lexus...which is pretty damn annoying. it makes it seem like it would be stupid to buy this just because it has leather all over the place with flashy points. Next is the front...that big nose it has is an eye sore. No chrome accents, no metal accents, just every inch of this model is nothing but pure plastic with no style. Just having curved and pointy plastic parts. Next its still a camry that is still a corolla...nothing new..just the same basic things. DONT THINK YOUR COOL DRIVING IN THE WORLDS MOST BASIC AND UNORIGINAL BRAND!!! THERE IS NEVER ANYTHING SPECIAL WITH A TOYOTA...",0,true,1,,,,,,
,,,,,,,,Ugxse8uuz-5Km7XM7094AaABAg.8Zh1vD2jSlq8__Ev0PAmBW,Paul M,1 year ago,1524058474930,Ray A if you have the much time to type two comments of paragraphs means you have no life,0
Ugwfvg3VFgcECTUNZXV4AaABAg,raidacaipo,1 year ago,1524058474686,This guy is slightly gay.. actually no hes super gay,0,false,0,,,,,,
Ugz2eGrEt2OdLirtIXx4AaABAg,Ken Muna,1 year ago,1524058474688,That thing is ugly as hell,0,false,0,,,,,,
UgxYTBIUUO0iS6dsyPp4AaABAg,Jeremy Finister,1 year ago,1524058474690,"Just came to say I seen a commercial just than, and it looks like a maxima..",0,false,0,,,,,,
UgyRMrTLNRVZbpX77Xl4AaABAg,Ruben Cancino,1 year ago,1524058474691,Corolla needs a version of this! O:,0,false,0,,,,,,
UgzGg4Upn5SdBOtNeEp4AaABAg,Lop1na Mhedows,1 year ago,1524058474693,there is no bad cars only bad attitudes raceboys,0,false,0,,,,,,
UgwNIfOmmlfbqkhUVxd4AaABAg,WorldsBestDesigner,1 year ago,1524058474695,"Honda,Hyundai, and Mazda  made Toyota step their game up.  Now Camry has to be cool.",0,false,0,,,,,,
UgwbNOAbpmWvWWHTtXF4AaABAg,ideAutoCars,1 year ago,1524058474696,nece info toyota camry,0,false,0,,,,,,
Ugw6kwkI5Lyr7lsOvhx4AaABAg,merx b,1 year ago,1524058474698,I like the car but For 45000 Canadian I would buy a Benz c300.,0,true,1,,,,,,
,,,,,,,,Ugw6kwkI5Lyr7lsOvhx4AaABAg.8ZbVqFig9yh8jtgjR-SORD,Proper,8 months ago,1534599274937,merx b don’t just buy a car for the badge!.. even if the Toyota is expensive it will be worth it because it can last you a very long time with out any major repairs..,0
UgxvQ8KZoZ0Q6nFD7pd4AaABAg,Kennedy Huynh,1 year ago,1524058474700,how much is this,0,false,0,,,,,,
UgxtnMiqXMYewnaJ93V4AaABAg,Scittles McGriddles,1 year ago,1524058474702,you could get this...or a Civic Type R,0,false,0,,,,,,
Ugwuzj-o7La3yUfVTxJ4AaABAg,Q50 DANNY,1 year ago,1524058474704,Nice maxima,0,false,0,,,,,,
UgyrjtGmGSgHVvWTC_94AaABAg,Travis Goodspeed,1 year ago,1524058474705,"Polarizing design for sure, but I love it. Not going to win over everyone, but kudos to Toyota for taking the risk and dramatically overhauling the car.",0,false,0,,,,,,
Ugwvy7l1TDfoirI2TSN4AaABAg,808 2332B14,1 year ago,1524058474707,I've seen the new Camry on the road....BORING!! I hope Toyota got rid of those CHEAP HARD PLASTIC rear door panels. It's like an echo chamber in there with all the hard plastic!!!,0,false,0,,,,,,
UgwuL4527Xfs1AmFSpl4AaABAg,Brandon Dreher,1 year ago,1524058474709,"No matter how fast this car is, it can never outrun the fact that it's a Camry.",0,false,0,,,,,,
UgypRozeabAcI0md74B4AaABAg,Hiram Rosa Jr,1 year ago,1524058474711,Honda Maxima?,0,false,0,,,,,,
UgzUhyyhkstAMTkereR4AaABAg,TeslaMan92 R,1 year ago,1524058475419,Sporty edgy sleek and not chic....,0,false,0,,,,,,
UgyUAzKShhAccxfLbcp4AaABAg,Ninja Man,1 year ago,1524058475420,throw in the 5.7 iForce and AWD then we'll talk,0,false,0,,,,,,
UgzHm4r7KuvaarCJUiB4AaABAg,1 Rami,1 year ago,1524058475422,"Next time I order a cheap Uber , betcha it’ll be in some cheap Camry Taxi",0,false,0,,,,,,
Ugzw7SWU-r8r7-RcFRR4AaABAg,1 Rami,1 year ago,1524058475424,"Camry , the Wallmart of cars",0,false,0,,,,,,
Ugw0wQmWBtCtoV6HwFd4AaABAg,373axle,1 year ago,1524058475425,"People tend to forget that Camry is produced by a brand that has also made the Supra so I think they know a thing or two about performance. Their job is not to make a go cart out of a Camry as that's not what any buyers would need or want. They've done a great job balancing this car to do everything really well. I don't get why so many people in general criticize the older Camry for lack of driving fun. If you want a lot of driving fun, then why were you looking at a mainstream fwd family sedan to begin with?",0,true,1,,,,,,
,,,,,,,,Ugw0wQmWBtCtoV6HwFd4AaABAg.8ZJL7dqVla_8ZsAjE6r8WR,skifree,1 year ago,1524058475737,"because to a lot of family sedan buyers, it's the main driver who has to compromise to buy a family sedan in the first place. Ideally all enthusiasts want their own ""sunday funcar"" but for other reasons that isn't possible. And with how hot the SUV market is and how much utility a ""main family vehicle"" buyer wants,  if a driver wants a fun car the most they may be able to get is a family sedan.",0
Ugxy5uxSZf-rPIG6YVB4AaABAg,unojetta,1 year ago,1524058475428,This would be perfect if it was AWD :’(,0,false,0,,,,,,
UgwYkEif6dLNNn23DHV4AaABAg,RengGo RenzZo,1 year ago,1524058475429,very nice!!but the end of the day you're just driving a camry,0,false,0,,,,,,
Ugz6wJsl3Vqmh3HS56B4AaABAg,Proper,1 year ago,1524058475431,"I’m so glad Toyota is using the premium, nice sounding chime. Instead of the cheap, annoying sounding chime in the 2012-2017 Camrys. Btw the Le will give you fake wood but the Xle will give you tiger eye wood",1,false,0,,,,,,
Ugx3tvCUUwza8V4lPz54AaABAg,WtheFourth,1 year ago,1524058475433,"Finally picked mine up Tuesday, love it.",2,false,0,,,,,,
UgzSZMr6aftQ5cRFZ7p4AaABAg,Maurice Maingot,1 year ago,1524058475434,I see alot of bitting from mazda on  this Camry...only thing this car has over a mazda 6 is the power thats it..Mazda need to have a 200-300 hp range engine but its a nicer Camry from the old ones the old ones are very ugly this one is beautiful,1,true,1,,,,,,
,,,,,,,,UgzSZMr6aftQ5cRFZ7p4AaABAg.8ZDbubONAg88gbNJRw3dIn,D C,10 months ago,1529328876098,Maurice Maingot Agreed! If Mazda pushed even at least 285 out of their new turbo version it would be the best in class in my opinion. I will still take the Mazda 6 over this and the latest Honda.,0
UgwNxV8DS2QCUMzj4wh4AaABAg,neoh mike81,1 year ago,1524058475437,"Funny I did notice the difference between the v4 and the v6, which is interesting because the Accord cut the v6.  Not sure if I like the design. I like that it's a bold step in the future, but something isn't working for me. The bold interior colors could be nice but in the models here they don't seem to come together with the rest of the car.",0,false,0,,,,,,
Ugx16m0qbIuz36bEi0t4AaABAg,zorvix yt,1 year ago,1524058475438,Suspicious about the chime when it starts it exactly sounds like 2015 honda civic.,0,false,0,,,,,,
Ugz1vHTwe0Gkm0Cvw1J4AaABAg,Ake Hilding,1 year ago,1524058475440,fake air cooling vents ... yuck,0,false,0,,,,,,
UgxDcxwm_MgQuQeq4mV4AaABAg,b3ar0fab,1 year ago,1524058475442,"wow that 2.5 engine noise tho, sounds dumb aggressive. this makes me wanna trade my 2011 xle in today lol. i cant wait to see the avy!! they need to add a dvd player or screen sync to that display! and i need a manual tranny. shit as i type this im talking myself out of it hahaha.",0,false,0,,,,,,
UgzzpPRn9zVGrn6GQu14AaABAg,OMAR6575,1 year ago,1524058475443,If they could just bring back the manual  transmission...,0,false,0,,,,,,
UgwaxgSolwF1vkUFv1l4AaABAg,Damien Brown,1 year ago,1524058475445,@ 15:28 a real sports car drove past lmao.......Still like this Camry though looks very menacing and “sporty” in person the xse model anyway.,0,false,0,,,,,,
Ugy4ABe-hV9Z2fMBNtp4AaABAg,Aidenn Pearcee,1 year ago,1524058475453,too much glare on the navi not good,0,false,0,,,,,,
UgxTV1I-ivVJeX8WOQR4AaABAg,Rook Mine Boi,1 year ago,1524058475455,I would say that I'm surprised by how good it looks and then I remember that they also designed the stunning LC500,0,false,0,,,,,,
UgynsLxDMqVKFRvy_DV4AaABAg,bhavaniorszi,1 year ago,1524058475458,"Very very professional rewiev like always thank you for your work. Bless you , from Hungary.",0,false,0,,,,,,
UgziBv66Cyxn3ONmp554AaABAg,john jay,1 year ago,1524058475461,"the 2.5l 4 cylinder engine sounds like SHIT, the 3.5l V6 sounds like even a bigger piece of shit... WHAT HAPPENED TO THE STRAIGHT SIX ENGINE THAT SOUNDS AMAZINGLY GOOD?!",1,false,0,,,,,,
UgwprhMFRT8949SPP5d4AaABAg,Ryan De Ketenor,1 year ago,1524058476893,Wtf is going on with the front....just stick more shit on that doesnt line up..jap/yank styling,0,false,0,,,,,,
UgxJBRMd0Or2ryoEo-J4AaABAg,XXDJOZXX,1 year ago,1524058476895,"Hey Toyota I don't want to pay 10 grand more for v6, bring back le v6 option back heyyyyyy!",0,false,0,,,,,,
Ugyu6u-r095M-e5JdpJ4AaABAg,Hendhy Hidalgo,1 year ago,1524058476897,"Hello Toyota, I'm glad that you haven't gone with that turbo shit. I love the V6 and your car is gorgeous...",0,false,0,,,,,,
UgxfprWMqHwpbRDoH6F4AaABAg,SPS,1 year ago,1524058476898,I dislike the styling . . .,0,true,2,,,,,,
,,,,,,,,UgxfprWMqHwpbRDoH6F4AaABAg.8YtxS0bwt9n8YtxfABvhb4,SPS,1 year ago,1524058477139,"Albeit, I like the exhaust . . . along with the rest of the ass.",0
,,,,,,,,UgxfprWMqHwpbRDoH6F4AaABAg.8YtxS0bwt9n8Ywr_1LHi16,Bert Lee,1 year ago,1524058477140,Rear is ok.  Looks like the Altima though...,0
UgxAiBSg_ZtuVnt7OIN4AaABAg,Tony F,1 year ago,1524058476901,"I've seen a few of these cars lately on the road and honestly i have to take a double take.. Toyota really did a great job with this one.. I love the black roof and pillars like the one you reviewed. Has the Lexus style aesthetics which i love.  Glad they added paddle shifters on the V6.. I'm sure there are a few quirks like all cars.  matched torgue and larger quad tips would have been nice.. The road noise also contributes to the 19'' wheels and tires.. They're probably low profile and everything is felt with those tires..  

Please do a review on the Kia Stinger...",1,false,0,,,,,,
UgxdEWqeUn8dA4P2sTV4AaABAg,greenmumm,1 year ago,1524058476902,No Manual? Come on Toyota.,0,false,0,,,,,,
UgwX-cYYXZWwrFvRngt4AaABAg,Gx19 Films,1 year ago,1524058476904,Fucking ugly center dash,0,false,0,,,,,,
UgzyLUzErd64mNbQkdx4AaABAg,Bred Saint,1 year ago,1524058476906,Camry tail lights better than accord’s. The front sucks tho.,0,false,0,,,,,,
UgwAHLVsRUvQCa289Wh4AaABAg,Bred Saint,1 year ago,1524058476907,Lens was focused on the guy and not the car at the start of the video. Kinda distracted by it.,0,false,0,,,,,,
Ugz4PDu4Mcm-LA8W4qp4AaABAg,سلطان الخطير,1 year ago,1524058476909,It like maxima,0,false,0,,,,,,
UgztNPm128msLKjbQHF4AaABAg,Anqi Zhou,1 year ago,1524058476911,"I really like the red leather, this 2018 Camry has got the best looking interior compares with its competitors in my opinion",0,false,0,,,,,,
UgziI_F7zzdXDxLe0vJ4AaABAg,winnhornyguy,1 year ago,1524058476912,looks like camry is back,0,false,0,,,,,,
UgzvVDSsTbREfSn458V4AaABAg,luke threatt,1 year ago,1524058476914,The family goes racing,0,false,0,,,,,,
Ugx8lpv2_TcbBe-1eRh4AaABAg,Brandon Misch,1 year ago,1524058476916,"That Camry has to be my favorite car out there right now! it looks amazing now, like how is this a camry?! Also, the V6 sounds amazing! Why are people like Honda moving to those Turbo 4s? It may outrace this car by a second, but you will never get that amazing V6 sound!",0,false,0,,,,,,
UgyjFu5jhYWlkQ0MhU54AaABAg,Daniel Oh,1 year ago,1524058476917,It has that Lexus look,0,false,0,,,,,,
Ugxn7eCKX68ED47_NSZ4AaABAg,Joseluis Garcia,1 year ago,1524058476919,The 8 speed has two more gears than the 6 speed 😂😂😂😂😂😂😂😂😂 fucking rocket scientist🤦🏽‍♂️🤷🏽‍♂️,0,false,0,,,,,,
UgxQiIKQW9B3vr1RIpF4AaABAg,brad williams,1 year ago,1524058476921,Toyota is now what Nissan used to be.,3,true,3,,,,,,
,,,,,,,,UgxQiIKQW9B3vr1RIpF4AaABAg.8YkrlttyrVn8aAaVe7gtAu,Proper,1 year ago,1524058477170,brad williams Nissan is a piece of shit😂😂,4
